Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data),Friend 1 (Cumberland) - Drive Distance (km),Friend 1 (Cumberland) - Drive Time (min),Friend 1 (Cumberland) - Walk Distance (km),Friend 1 (Cumberland) - Walk Time (min),Friend 1 (Cumberland) - Transit Distance (km),Friend 1 (Cumberland) - Transit Time (min),Friend 2 (Larkspur) - Drive Distance (km),Friend 2 (Larkspur) - Drive Time (min),Friend 2 (Larkspur) - Walk Distance (km),Friend 2 (Larkspur) - Walk Time (min),Friend 2 (Larkspur) - Transit Distance (km),Friend 2 (Larkspur) - Transit Time (min),Vic Work (Oyster Point) - Drive Distance (km),Vic Work (Oyster Point) - Drive Time (min),Vic Work (Oyster Point) - Walk Distance (km),Vic Work (Oyster Point) - Walk Time (min),Vic Work (Oyster Point) - Transit Distance (km),Vic Work (Oyster Point) - Transit Time (min)
"$7,450","(undisclosed Address), San Francisco, CA 94109",https://www.zillow.com/homedetails/San-Francisco-CA-94109/15073855_zpid/,,94109,San Francisco,,CA,2,2,1268,2 bds | 2 ba | 1268 sqft,$5.88,"Fri, 2026-04-17",,,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,22.3,4.14,60.0,4.7,36.3,21.0,26.8,18.81,149.5,21.43,77.0,17.22,23.2,19.5,271.1,26.26,76.9
"$7,330","Alchemy, 200 Buchanan St APT 116, San Francisco, CA 94102",https://www.zillow.com/apartments/san-francisco-ca/alchemy/65fGFR/,,94102,San Francisco,,CA,2,2,1078,2 bds | 2 ba | 1078 sqft,$6.8,"Fri, 2026-04-17",37.771793,-122.42663,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,7.6,1.59,22.1,2.02,20.7,22.28,20.7,20.33,168.8,21.81,71.6,16.14,15.2,17.69,248.1,21.26,86.4
"$7,250","251 Arkansas St #3, San Francisco, CA 94107",https://www.zillow.com/homedetails/251-Arkansas-St-3-San-Francisco-CA-94107/2101988890_zpid/,,94107,San Francisco,,CA,2,2,1600,2 bds | 2 ba | 1600 sqft,$4.53,"Fri, 2026-04-17",37.7631,-122.39834,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,11.6,2.65,40.7,3.54,33.0,21.54,21.7,20.37,167.5,23.81,76.6,14.16,13.0,16.08,221.9,18.06,61.0
"$6,995","1310 Fulton St APT 205, San Francisco, CA 94117",https://www.zillow.com/homedetails/1310-Fulton-St-APT-205-San-Francisco-CA-94117/15085569_zpid/,,94117,San Francisco,,CA,2,2,1030,2 bds | 2 ba | 1030 sqft,$6.79,"Fri, 2026-04-17",37.777046,-122.4386,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,15.2,2.97,42.0,3.3,32.5,23.73,26.1,20.94,175.8,21.97,76.3,17.59,19.4,19.03,267.8,22.12,88.2
"$6,995","1700 Broadway Street, 1700 Broadway #6a92fa19c, San Francisco, CA 94109",https://www.zillow.com/apartments/san-francisco-ca/1700-broadway-street/ChQQJW/,,94109,San Francisco,,CA,2,2,,2 bds | 2 ba ,,"Fri, 2026-04-17",37.7958,-122.425354,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,23.1,4.37,63.4,5.23,37.0,21.65,28.0,19.26,151.4,22.39,75.8,18.51,22.1,20.08,280.4,26.54,76.5
"$6,686","1395 22nd St, San Francisco, CA 94107",https://zillow.com/apartments/san-francisco-ca/the-landing/CjjSm7/,,94107,San Francisco,,CA,2,,,2 bds ,,"Fri, 2026-04-17",37.75729,-122.39474,,FOR_RENT,,,,"$6,686+ 2 bds","$6,686","$6,686",,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,14.4,3.4,52.6,4.66,33.8,21.74,21.9,20.94,175.2,24.82,79.2,13.06,12.3,15.1,207.3,17.13,46.0
"$6,795","1688 Pine St #W807, San Francisco, CA 94109",https://www.zillow.com/homedetails/1688-Pine-St-W807-San-Francisco-CA-94109/241585660_zpid/,,94109,San Francisco,,CA,2,2,1149,2 bds | 2 ba | 1149 sqft,$5.91,"Fri, 2026-04-17",37.789555,-122.42328,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,19.8,3.68,53.0,4.27,33.2,24.01,26.1,18.95,149.7,22.32,76.7,17.87,20.4,19.3,268.7,25.57,73.9
"$5,675","325 Octavia St, San Francisco, CA 94102",https://zillow.com/apartments/san-francisco-ca/avalon-hayes-valley/5Yy6Gw/,,94102,San Francisco,,CA,2,,,2 bds ,,"Fri, 2026-04-17",37.774963,-122.42512,,FOR_RENT,,,,"$5,675+ 2 bds","$5,675","$5,675",,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,8.6,1.92,27.9,3.04,27.9,22.85,23.2,19.91,162.4,22.42,67.7,16.71,17.8,17.93,251.8,20.6,84.1
"$6,500","2509 Bryant St #A, San Francisco, CA 94110",https://www.zillow.com/homedetails/2509-Bryant-St-A-San-Francisco-CA-94110/460186621_zpid/,,94110,San Francisco,,CA,2,2,1100,2 bds | 2 ba | 1100 sqft,$5.91,"Fri, 2026-04-17",37.754185,-122.40894,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,8.9,1.95,27.9,2.25,22.8,24.06,23.1,21.53,184.6,23.59,74.7,12.56,11.8,14.87,206.4,17.33,55.8
"$6,500","624 Buchanan St #624, San Francisco, CA 94102",https://www.zillow.com/homedetails/624-Buchanan-St-624-San-Francisco-CA-94102/461383022_zpid/,,94102,San Francisco,,CA,2,2,950,2 bds | 2 ba | 950 sqft,$6.84,"Fri, 2026-04-17",37.775608,-122.42764,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,10.3,2.04,29.6,2.68,27.4,22.54,21.9,20.09,164.1,21.16,73.7,16.4,16.0,18.15,255.5,26.11,71.2
"$6,475","1890 Broadway Street, 1890 Broadway #9c8d89787, San Francisco, CA 94109",https://www.zillow.com/apartments/san-francisco-ca/1890-broadway-street/5ZQQYn/,,94109,San Francisco,,CA,2,2,1560,2 bds | 2 ba | 1560 sqft,$4.15,"Fri, 2026-04-17",37.795494,-122.42812,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39,23.0,4.22,63.1,5.51,40.9,24.68,28.6,19.55,155.3,22.68,79.7,18.54,22.2,20.37,284.2,26.82,80.3
"$6,375","938 Rhode Island St #1, San Francisco, CA 94107",https://www.zillow.com/homedetails/938-Rhode-Island-St-1-San-Francisco-CA-94107/461581219_zpid/,,94107,San Francisco,,CA,2,3,,2 bds | 3 ba ,,"Fri, 2026-04-17",37.757915,-122.40222,,FOR_RENT,TOWNHOUSE,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,12.5,2.46,36.2,3.34,32.8,23.49,22.3,20.86,175.2,23.92,84.5,13.13,13.7,14.94,206.7,18.12,62.0
"$6,250","1809 Broadway APT 2, San Francisco, CA 94109",https://www.zillow.com/homedetails/1809-Broadway-APT-2-San-Francisco-CA-94109/2099852805_zpid/,,94109,San Francisco,,CA,2,2,1100,2 bds | 2 ba | 1100 sqft,$5.68,"Fri, 2026-04-17",37.794975,-122.427246,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,22.7,4.34,64.3,5.41,39.7,24.58,28.3,19.44,154.1,22.57,78.4,18.44,21.6,20.26,282.7,26.72,79.1
"$6,112","2823 18th St, San Francisco, CA 94110",https://zillow.com/apartments/san-francisco-ca/the-madelon/CkBCMr/,,94110,San Francisco,,CA,2,,,2 bds ,,"Fri, 2026-04-17",37.76168,-122.4104,,FOR_RENT,,,,"$6,112+ 2 bds","$6,112","$6,112",,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,6.9,1.45,21.4,2.48,23.3,21.07,23.5,20.7,173.7,22.61,75.1,13.46,13.9,15.76,219.0,18.24,63.2
"$6,000","165 States St, San Francisco, CA 94114",https://www.zillow.com/homedetails/165-States-St-San-Francisco-CA-94114/64971499_zpid/,,94114,San Francisco,,CA,2,2,1100,2 bds | 2 ba | 1100 sqft,$5.45,"Fri, 2026-04-17",37.763214,-122.43882,,FOR_RENT,SINGLE_FAMILY,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,8.7,1.72,23.8,2.62,23.7,23.98,26.6,21.69,187.2,24.24,71.2,17.85,20.6,17.64,249.5,20.88,85.4
"$5,282","1475 Fillmore St, San Francisco, CA 94115",https://zillow.com/apartments/san-francisco-ca/the-fillmore-center/5XjVzy/,1475 Fillmore St,94115,San Francisco,San Francisco County,CA,2,,0,"{""unit_1"":{""baths"":1,""beds"":0,""sqft"":486,""maxPrice"":3561,""minPrice"":2988},""unit_2"":{""baths"":1,""beds"":1,""sqft"":785,""maxPrice"":3898,""minPrice"":3586},""unit_3"":{""baths"":1,""beds"":1,""sqft"":698,""maxPrice"":3880,""minPrice"":3720},""unit_4"":{""baths"":2,""beds"":2,""sqft"":928,""maxPrice"":5411,""minPrice"":5282},""unit_5"":{""baths"":2,""beds"":3,""sqft"":1141,""maxPrice"":5957,""minPrice"":5957}}",,"Fri, 2026-04-17",37.782692,-122.43322,,FOR_RENT,,,,"$5,282+ 2 bds","$5,282","$5,282",,,,,,$,,,,,,,,Elite-tier data preview,,The Fillmore Center,(415) 539-0678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,7,83,99,97,"You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details.",3.19,15.7,3.24,46.7,3.33,30.1,23.91,25.7,20.29,167.7,21.11,80.3,17.77,19.9,19.38,272.5,28.05,77.8
"$5,800","1300 22nd St #209, San Francisco, CA 94107",https://www.zillow.com/homedetails/1300-22nd-St-209-San-Francisco-CA-94107/249665172_zpid/,,94107,San Francisco,,CA,2,2,878,2 bds | 2 ba | 878 sqft,$6.61,"Fri, 2026-04-17",37.757965,-122.39457,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,14.4,3.38,52.5,4.67,33.9,21.75,21.9,20.95,175.3,24.83,79.3,13.07,12.4,15.11,207.4,17.14,46.2
"$5,750","275 Randall St, San Francisco, CA 94131",https://www.zillow.com/homedetails/275-Randall-St-San-Francisco-CA-94131/114317970_zpid/,,94131,San Francisco,,CA,2,2,1340,2 bds | 2 ba | 1340 sqft,$4.29,"Fri, 2026-04-17",37.740288,-122.42947,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,10.0,2.73,37.5,2.6,21.1,28.7,27.3,23.71,214.4,26.54,80.8,14.7,14.3,14.49,199.4,17.88,72.7
"$5,695","606 Capp St #402, San Francisco, CA 94110",https://www.zillow.com/homedetails/606-Capp-St-402-San-Francisco-CA-94110/2080333974_zpid/,,94110,San Francisco,,CA,2,2,,2 bds | 2 ba ,,"Fri, 2026-04-17",37.75699,-122.41796,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,5.2,0.87,12.7,0.87,12.7,23.39,24.4,21.26,180.8,23.46,77.2,13.72,15.3,15.44,217.8,20.38,64.5
"$5,665","Delphine on Diamond, 5285 Diamond Heights Blvd #1-301, San Francisco, CA 94131",https://www.zillow.com/apartments/san-francisco-ca/delphine-on-diamond/5XjTZJ/,,94131,San Francisco,,CA,2,2,995,2 bds | 2 ba | 995 sqft,$5.69,"Fri, 2026-04-17",37.74446,-122.43854,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,10.2,3.02,43.0,3.25,32.2,29.11,29.6,23.95,219.5,27.12,84.8,15.12,16.0,15.55,213.7,20.32,66.2
"$5,458","2000 Post St, San Francisco, CA 94115",https://zillow.com/apartments/san-francisco-ca/2000-post/5XjRNn/,,94115,San Francisco,,CA,2,,,2 bds ,,"Fri, 2026-04-17",37.785236,-122.43545,,FOR_RENT,,,,"$5,458+ 2 bds","$5,458","$5,458",,,,,,$,,,,,,,,Elite-tier locked — upgrade to unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74,18.2,3.54,50.9,3.63,32.8,24.48,27.1,20.24,166.7,21.16,81.0,18.34,20.8,19.68,276.7,29.21,81.8
"$5,500","258 Dorland St APT 7, San Francisco, CA 94114",https://www.zillow.com/homedetails/258-Dorland-St-APT-7-San-Francisco-CA-94114/461104017_zpid/,258 Dorland St APT 7,94114,San Francisco,San Francisco County,CA,2,2,1500,2 bds | 2 ba | 1500 sqft,$3.67,"Fri, 2026-04-17",37.76237,-122.42981,,FOR_RENT,APARTMENT,1500,sqft,,,,,,,,,$,,,,,,31,426112453,Elite-tier data preview,415-328-3313,Kyle Algeo (Listed by brokerage),(415) 328-3313,Kyle Algeo,415-328-3313,,,,,,,,,1900,2,,,,,,1,,,Year built: 1900,,,SFAR,,,,,,,2,1,3,94,99,71,"Fully renovated 2BD/2BA apartment located on a quiet, tree-lined street in the heart of Mission Dolores. The home features two generously sized bedrooms, including one with an en-suite bathroom. The living area flows into a modernized kitchen with updated cabinetry, stainless steel appliances, a dishwasher, and ample counter space. Renovated finishes throughout blend modern updates with classic San Francisco charm. The building offers on-site laundry and a shared outdoor space. Unbeatable location just steps from Dolores Park, Valencia Street's dining and cafs, Whole Foods, and BART/Muni for easy commuting. Parking is available for an additional fee ($250/mo). Owner pays water and garbage.Show more",1.15,4.4,0.74,11.1,0.74,11.1,23.54,25.4,21.31,182.4,24.13,71.0,17.41,19.8,16.88,236.9,20.7,84.4
"$5,500","600 South Van Ness, 600 S Van Ness Ave APT 307, San Francisco, CA 94110",https://www.zillow.com/apartments/san-francisco-ca/600-south-van-ness/CqjVx9/,600 S Van Ness Ave,94110,San Francisco,San Francisco County,CA,2,2,1000,"{""unit_1"":{""baths"":1,""beds"":1,""sqft"":700,""maxPrice"":3800,""minPrice"":3800},""unit_2"":{""baths"":2,""beds"":2,""sqft"":1000,""maxPrice"":5500,""minPrice"":5500}}",$5.5,"Fri, 2026-04-17",37.76342,-122.41751,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier data preview,,600 South Van Ness,(628) 345-8633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,94,100,100,"Contact for more details!
This exceptional 27-unit residential building offers a refined blend of comfort, style, and modern luxury. Featuring a thoughtfully designed mix of one- and two-bedroom residences, each unit showcases high-end finishes and meticulous attention to detail.
Residents enjoy expansive layouts with luxury hardwood flooring throughout, complemented by sleek Miele appliances, elegant Arclinea cabinetry, and stunning Caesarstone countertops that bring both beauty and functionality into every home. Most residences also feature private balconies, providing the perfect space to relax and unwind.

The building's amenities elevate everyday living, including a fully equipped fitness center, a serene landscaped courtyard with two Wolf BBQs ideal for entertaining, and a spacious rooftop deck boasting breathtaking city views.

This property delivers a sophisticated urban lifestyle with premium design, quality craftsmanship, and exceptional shared spaces.",1.09,4.9,1.09,16.2,1.09,16.2,22.56,20.8,20.43,170.1,21.25,62.3,15.85,15.7,16.08,227.1,21.58,64.1
"$3,800","600 South Van Ness, 600 S Van Ness Ave APT 307, San Francisco, CA 94110 - One Bedroom - Unit 203",https://www.zillow.com/rental-manager/price-my-rental/results/600-s-van-ness-ave_-san-francisco_-ca-94110/?unit=203,600 S Van Ness Ave,94110,San Francisco,San Francisco County,CA,1,1,700,"Deposits and Fees: , Additional Information: Balcony Barbecue Bicycle storage Electricity not included in rent Garbage included in rent Gas included in rent Heating included in rent High-speed Internet Ready Hot water included in rent Internet included in rent Night Patrol One Year Lease Online Maintenance Portal Parking is 400.00 additional Rooftop Deck Sewage included in rent View Type: City Water included in rent",$5.5,"Fri, 2026-04-17",37.76342,-122.41751,,"Available from Wed, 2026-04-01",Unit,,,"Unit 203 - One Bedroom - $3,800",3800,3800,,,,,,$,,,,,,,,Elite-tier data preview,,600 South Van Ness,(628) 345-8633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,94,100,100,"Contact for more details!
This exceptional 27-unit residential building offers a refined blend of comfort, style, and modern luxury. Featuring a thoughtfully designed mix of one- and two-bedroom residences, each unit showcases high-end finishes and meticulous attention to detail.
Residents enjoy expansive layouts with luxury hardwood flooring throughout, complemented by sleek Miele appliances, elegant Arclinea cabinetry, and stunning Caesarstone countertops that bring both beauty and functionality into every home. Most residences also feature private balconies, providing the perfect space to relax and unwind.

The building's amenities elevate everyday living, including a fully equipped fitness center, a serene landscaped courtyard with two Wolf BBQs ideal for entertaining, and a spacious rooftop deck boasting breathtaking city views.

This property delivers a sophisticated urban lifestyle with premium design, quality craftsmanship, and exceptional shared spaces.",1.09,4.9,1.09,16.2,1.09,16.2,22.56,20.8,20.43,170.1,21.25,62.3,15.85,15.7,16.08,227.1,21.58,64.1
"$5,500","600 South Van Ness, 600 S Van Ness Ave APT 307, San Francisco, CA 94110 - 2 bed 2 Bath - Unit 307",https://www.zillow.com/rental-manager/price-my-rental/results/600-s-van-ness-ave_-san-francisco_-ca-94110/?unit=307,600 S Van Ness Ave,94110,San Francisco,San Francisco County,CA,2,2,1000,"Deposits and Fees: , Additional Information: Balcony Barbecue Bicycle storage Electricity not included in rent Garbage included in rent Gas included in rent Heating included in rent High-speed Internet Ready Hot water included in rent Internet included in rent Night Patrol One Year Lease Online Maintenance Portal Parking is 400.00 additional Rooftop Deck Sewage included in rent View Type: City Water included in rent",$5.5,"Fri, 2026-04-17",37.76342,-122.41751,,"Available from Fri, 2026-05-01",Unit,,,"Unit 307 - 2 bed 2 Bath - $5,500",5500,5500,,,,,,$,,,,,,,,Elite-tier data preview,,600 South Van Ness,(628) 345-8633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,94,100,100,"Contact for more details!
This exceptional 27-unit residential building offers a refined blend of comfort, style, and modern luxury. Featuring a thoughtfully designed mix of one- and two-bedroom residences, each unit showcases high-end finishes and meticulous attention to detail.
Residents enjoy expansive layouts with luxury hardwood flooring throughout, complemented by sleek Miele appliances, elegant Arclinea cabinetry, and stunning Caesarstone countertops that bring both beauty and functionality into every home. Most residences also feature private balconies, providing the perfect space to relax and unwind.

The building's amenities elevate everyday living, including a fully equipped fitness center, a serene landscaped courtyard with two Wolf BBQs ideal for entertaining, and a spacious rooftop deck boasting breathtaking city views.

This property delivers a sophisticated urban lifestyle with premium design, quality craftsmanship, and exceptional shared spaces.",1.09,4.9,1.09,16.2,1.09,16.2,22.56,20.8,20.43,170.1,21.25,62.3,15.85,15.7,16.08,227.1,21.58,64.1
"$5,458","2000 Post, 2000 Post St #477, San Francisco, CA 94115",https://www.zillow.com/apartments/san-francisco-ca/2000-post/5XjRNn/,2000 Post St,94115,San Francisco,San Francisco County,CA,2,2,925,"{""unit_1"":{""baths"":1,""beds"":0,""sqft"":475,""maxPrice"":3781,""minPrice"":3512},""unit_2"":{""baths"":1,""beds"":0,""sqft"":567,""maxPrice"":3802,""minPrice"":3802},""unit_3"":{""baths"":1,""beds"":0,""sqft"":782,""maxPrice"":4062,""minPrice"":4062},""unit_4"":{""baths"":1,""beds"":0,""sqft"":622,""maxPrice"":4187,""minPrice"":4187},""unit_5"":{""baths"":1,""beds"":1,""sqft"":625,""maxPrice"":5189,""minPrice"":4324},""unit_6"":{""baths"":2,""beds"":2,""sqft"":925,""maxPrice"":5645,""minPrice"":5458}}",$5.9,"Fri, 2026-04-17",37.785236,-122.43545,,FOR_RENT,APARTMENT,,,,,,,,,,,$,,,,,,,,Elite-tier data preview,,2000 Post,(669) 231-1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,7,77,99,92,"2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy.",3.74,18.2,3.54,50.9,3.63,32.8,24.48,27.1,20.24,166.7,21.15,80.9,18.34,20.7,19.68,276.6,29.21,81.8
"$3,512","2000 Post, 2000 Post St #477, San Francisco, CA 94115 - Ellis (E1A) - Unit 210",https://www.zillow.com/rental-manager/price-my-rental/results/2000-post-st_-san-francisco_-ca-94115/?unit=210,2000 Post St,94115,San Francisco,San Francisco County,CA,,1,475,"Deposits and Fees: , Additional Information: Airbnb-friendly Barbecue Bay windows Bi-weekly payment program Build credit score with RentTrack Closet built-ins Deposit free with Rhino Electric vehicle charging stations Flooring: Wood Garden Granite countertops Guest Room Home purchase plan Lifestyle services powered by Amenify Moving services with Move Matcher On-site ZipCars available Package Receiving Pet friendly Quartz countertops Resident App Several finish package options Short Term Lease Smart Home + Internet package Stainless steel appliances TV Lounge Tile backsplash",$5.9,"Fri, 2026-04-17",37.785236,-122.43545,,"Available from Tue, 2026-04-28",Unit,,,"Unit 210 - Ellis (E1A) - $3,512",3512,3781,,,,,,$,,,,,,,,Elite-tier data preview,,2000 Post,(669) 231-1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,7,77,99,92,"2000 Post features stylish studio, one, and two bedroom apartments with sophisticated amenities in desirable Lower Pacific Heights.

2000 Post boasts remarkable amenities and luxury apartments in San Francisco's Pacific Heights neighborhood. Enjoy 9-ft ceilings, walk-in closets, and expansive bay windows. This San Francisco apartment community features world-class amenities including a swimming pool, sauna, and fitness center. 2000 Post's lower Pacific Heights location provides proximity to bus transit and the 101 and 80 Freeways, as well as several prestigious schools and bustling Fillmore Street and Japan Town. Visit 2000 Post today and experience the best of luxury living in San Francisco. These units are rental units subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy.",3.74,18.2,3.54,50.9,3.63,32.8,24.48,27.1,20.24,166.7,21.15,80.9,18.34,20.7,19.68,276.6,29.21,81.8
